audiofile,tempo,danceability,instrumentalvoice,style,arousal,valence
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7r/7rmp6A5sU89AEbNZPu1zR6.mp3,104.7569580078125,1.719369411468506,instrumental,Rock---Death Metal,3.7186596,6.7648726
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5p/5pNavG44Qct8Vm5vQDDxYF.mp3,155.40354919433594,1.0548043251037598,voice,Rock---Alternative Rock,4.9331193,5.9094577
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5n/5nyef8bHyXaglyArVUNlre.mp3,89.69192504882812,1.8407059907913208,voice,Rock---Sludge Metal,4.28982,5.868866
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2E/2EXm3ILToKBUNlDWvKBhli.mp3,82.5594482421875,1.2798712253570557,voice,Rock---Alternative Rock,4.921583,5.9517655
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1q/1qCmZnC1FUpNgOydIzqIPC.mp3,117.58007049560548,1.0975342988967896,voice,Pop---K-pop,5.3070664,5.933552
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2J/2J6epdgdPAHT7vRLk4Rk9c.mp3,118.48242950439452,1.4184417724609375,instrumental,Pop---J-pop,5.564263,7.0621243
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2J/2JWEsdT3tEsebXCBVfXNZB.mp3,96.99475860595705,0.9797673225402832,voice,Pop---Ballad,5.3310857,5.7969847
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6w/6wKwBoWqaNbTUScAtM86ZP.mp3,143.2753448486328,1.5614460706710815,voice,Rock---Death Metal,3.104026,6.0428863
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5d/5dNkrIMcBYXbXyHQTRoq87.mp3,143.65188598632812,1.4365068674087524,voice,Rock---Alternative Rock,5.394043,5.585761
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1p/1pCHi3zHca7jgR27Sfu7L8.mp3,120.31536865234376,1.0560294389724731,voice,Rock---Shoegaze,4.9772325,5.848263
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1S/1SMhWtRZ09SD1WjHNOXFrM.mp3,111.94513702392578,1.8198522329330444,instrumental,Brass & Military---Brass Band,6.426975,7.0282655
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1S/1S9siygLB7ocT52s3Xvlp3.mp3,146.7160186767578,1.745362639427185,voice,Folk_ World_ & Country---African,6.407767,6.695217
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/79/79wuNnfDZvAXopZ6hRfQk5.mp3,135.4388885498047,1.504098892211914,voice,Electronic---Trance,5.390752,5.8796706
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/19/19N7xuxcIcla9KTrLnUFa7.mp3,146.1978302001953,1.168062448501587,voice,Pop---Ballad,4.967111,5.6785088
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/19/19DSiW8y6wicsF15rPWHZs.mp3,75.44377899169922,1.2029757499694824,voice,Rock---Hard Rock,4.9550076,5.5818596
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/19/19VinVw5s0kjNKxyQNyMx1.mp3,106.4153060913086,1.3666021823883057,instrumental,Rock---Black Metal,2.7127442,6.111903
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/19/19ot69XnnxrI26SxgBmfnc.mp3,139.76593017578125,1.6462820768356323,voice,Rock---Punk,5.95409,6.6557713
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6G/6GEUn6LOYLKOgcCDvRqLMh.mp3,129.52960205078125,1.0537296533584597,voice,Folk_ World_ & Country---Folk,4.5917697,4.078533
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/61/6136OsDSYIDRB10R2MSgWl.mp3,142.6410369873047,1.3654178380966189,voice,Hip Hop---Trap,4.6512995,6.2786455
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3Z/3ZqjDpr3qCZnZBPcd0Hpj2.mp3,96.96080017089844,1.5730628967285156,voice,Hip Hop---RnB/Swing,5.6630616,5.4653525
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6l/6l5m2LIaMStflGsMz8N9mA.mp3,94.63817596435548,2.143836259841919,voice,Latin---Cumbia,6.291324,5.9698796
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5z/5z8fBFeq3dCky5lPNrGuQx.mp3,93.9417953491211,1.657549262046814,voice,Hip Hop---Conscious,6.829429,6.7098885
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0b/0b1xhEUNVyebmmgWJgiLLn.mp3,150.85256958007812,1.2235097885131836,voice,Electronic---Hardstyle,4.728557,6.4849715
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0p/0pCrgkhZteCyJ2al4YIusE.mp3,156.4375762939453,1.2359756231307983,voice,Electronic---Synth-pop,4.670504,5.4529066
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0p/0p3CwSbW0L2BR4Z5tcn8zh.mp3,142.17567443847656,2.036240577697754,voice,Rock---Hardcore,3.515287,6.54018
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5X/5XAtUsWwWpbhNOnx2htXRQ.mp3,112.057861328125,1.3116015195846558,voice,Hip Hop---Trap,5.133528,5.2779655
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5X/5XBUOB6atxKr31b5W362kd.mp3,86.12491607666016,1.380622148513794,voice,Non-Music---Religious,5.5927377,5.713159
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0N/0NFwDhmbJYJ4CE5qHVF6nR.mp3,114.77008819580078,1.373645305633545,voice,Folk_ World_ & Country---African,5.3862863,6.2238073
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7y/7ysKOqQGLGLiSVjvInpPSu.mp3,120.03628540039062,3.93052077293396,instrumental,Electronic---Illbient,4.6361766,4.2115035
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7y/7yH0Mt3YNhk8PCm8HkupZO.mp3,93.20874786376952,1.396175980567932,instrumental,Stage & Screen---Soundtrack,5.5925403,5.491943
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4V/4VRDAU99gdEqcvxigIsZk7.mp3,116.83200073242188,1.2876986265182495,voice,Blues---Texas Blues,5.974062,6.2154975
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4V/4V09NGljfktzeKlOvE8Xh6.mp3,129.0326690673828,1.2096105813980105,voice,Latin---Reggaeton,6.10238,7.0032444
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1K/1KZdopOSyRlhZVnm0UID8r.mp3,127.92857360839844,1.1545408964157104,instrumental,Rock---Deathcore,3.0916877,6.457949
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3d/3dZVhpe4Zc3txuwtBYiSO7.mp3,102.35446166992188,1.2326003313064575,voice,Hip Hop---Gangsta,4.525484,5.7376614
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2P/2PnWkwrHDd26OX0HmzLXXh.mp3,135.47987365722656,1.804155945777893,voice,Funk / Soul---Disco,6.036343,6.091544
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2W/2Wx9SwB9N0tBr0FpM4rlL4.mp3,81.79655456542969,1.2828755378723145,voice,Folk_ World_ & Country---Flamenco,4.657802,4.7166595
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7M/7MUE658CwsBVdrWAHR7ql3.mp3,129.4375457763672,1.2612206935882568,instrumental,Jazz---Bop,5.8072863,6.5114174
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6u/6usFI8qICEznFMdMIsxTpC.mp3,103.65006256103516,2.072968006134033,voice,Hip Hop---Bounce,5.395374,7.131196
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3s/3sqFRa4JOfIPiJI3F3H8fa.mp3,172.26560974121094,0.8416863679885864,instrumental,Jazz---Contemporary Jazz,4.202272,3.8279665
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/11/1170VohRSx6GwE6QDCHPPH.mp3,70.05086517333984,1.059304118156433,voice,Rock---Math Rock,5.601718,6.3144264
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0D/0DVIPbfRLlOQmYW2OfPMiw.mp3,154.46273803710938,1.478557825088501,instrumental,Electronic---Techno,5.158603,5.1669044
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1Y/1YnbBlezj2nKcmJLFu5NyG.mp3,108.08894348144533,1.1631983518600464,voice,Rock---Pop Rock,6.131492,5.873016
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5Q/5Q9TMkLe3gv6yoGekIgU2r.mp3,94.64063262939452,1.1480109691619873,instrumental,Stage & Screen---Soundtrack,4.593648,5.144652
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6F/6Fur97FZR88SEBZDaG3917.mp3,112.04383087158205,1.1455765962600708,voice,Rock---Blues Rock,5.026115,6.805628
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0S/0StAnfM6HzwK97Nx7J1q2C.mp3,95.74864959716795,1.245573878288269,voice,Hip Hop---Cloud Rap,5.1520295,5.9659286
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0Q/0QIKKXZW0WyYGxAguHCjNr.mp3,104.59869384765624,1.447087287902832,instrumental,Rock---Folk Rock,4.480096,4.5774827
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5c/5crYfElNLCUr9AoD7g7nAO.mp3,122.67160034179688,3.0468058586120605,voice,Electronic---Tropical House,6.31718,6.126286
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2p/2ppP3ZERRUsnjqdc5bt2v2.mp3,131.9191436767578,1.250469207763672,instrumental,Hip Hop---Trap,4.8363004,5.0436416
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1c/1cdvmRd7I50fDlsIvlozm4.mp3,126.84258270263672,1.8111757040023804,voice,Electronic---Electro,6.0883226,6.537332
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1c/1cVvH5rZ4IYYhJfKed7K2R.mp3,131.83140563964844,1.0505340099334717,instrumental,Electronic---Ambient,4.6946654,4.250924
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3Q/3QG26b7sWqu9cL8gu4Ogu1.mp3,92.3015594482422,1.1046477556228638,voice,Folk_ World_ & Country---Country,5.3928895,4.6593704
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3Q/3Q4dkkUZuOnVu8G4aHKJsi.mp3,112.92159271240234,0.8314794898033142,instrumental,Classical---Contemporary,4.532608,3.901501
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6Y/6YbeDWhX04Bt8c2sztiuzS.mp3,96.49935150146484,1.1842280626296997,voice,Funk / Soul---Soul,5.153502,6.424736
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6Y/6YPSNrN1VjC4Y4ERaTeStH.mp3,172.265625,1.311610460281372,voice,Jazz---Big Band,5.767327,5.5365205
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6Y/6YvG3v1pg4dnP3PQoyIn8t.mp3,98.43394470214844,1.76815664768219,voice,Rock---Punk,4.7548227,5.5668354
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2nd6ZIORCT9jMrYWMbtKL8.mp3,141.15110778808594,1.7643293142318726,instrumental,Jazz---Big Band,5.775454,5.822102
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2nxTdYXI2XnscHguTOseg7.mp3,162.5996551513672,0.8365911245346069,instrumental,Rock---Alternative Rock,4.78725,7.0277066
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2nilAlGEZmwyaLTMMyDdLo.mp3,110.22444915771484,1.1429613828659058,instrumental,Folk_ World_ & Country---Folk,4.7568192,4.906111
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2nxafON72BwFOVr0I1pk0p.mp3,138.3092041015625,1.350278377532959,instrumental,Folk_ World_ & Country---Flamenco,5.2613173,4.837589
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2njqHRiP8aKBZWMwSUFjEn.mp3,152.93646240234375,1.193945288658142,voice,Reggae---Reggae,5.659538,5.2484164
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2n/2nLtzopw4rPReszdYBJU6h.mp3,109.83776092529295,1.650912880897522,voice,Rock---Nu Metal,4.5440335,7.0362597
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2M/2M6tHJVrNXZta3Hsjbi70z.mp3,89.97543334960938,1.238190531730652,voice,Electronic---Downtempo,5.2857413,5.410025
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1z/1zTeAVnh8z7socaDE3IR9R.mp3,85.0841293334961,1.058376669883728,instrumental,Rock---Punk,4.17078,7.341242
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1z/1zJ1bj1XWrj9cdFJkILpTj.mp3,89.98387145996094,1.2101552486419678,voice,Electronic---Electro,5.4294024,6.1656146
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1U/1U1VMZROODwTNVcZ5BrAWP.mp3,106.93557739257812,1.2406532764434814,voice,Rock---Punk,4.446898,7.062397
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0M/0MmE2SItjHCLJplA64QE5a.mp3,178.2058868408203,1.2455590963363647,voice,Folk_ World_ & Country---Gospel,5.2439666,4.889467
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/64/64Maw0EepzM42pqce0DaGP.mp3,172.26560974121094,1.821879506111145,instrumental,Electronic---Happy Hardcore,5.423389,7.059124
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0G/0GccPLgKLHpyyQ0UNweYur.mp3,103.20934295654295,1.1070936918258667,instrumental,Folk_ World_ & Country---Romani,6.0520043,6.59376
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0G/0GU7lJqHfM1ixNMZp4lRC0.mp3,98.75470733642578,1.0960559844970703,instrumental,Electronic---Ambient,4.5878997,5.018464
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6K/6K9PPcqXEqZl0zyVzQhvTe.mp3,120.0087661743164,1.7404862642288208,voice,Electronic---Nu-Disco,6.4761662,6.034497
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6p/6plfiT0DKXvPmCfjcF5lIX.mp3,120.07540893554688,1.7559019327163696,voice,Pop---Europop,6.9473405,6.573162
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6p/6phq7RF1I7HZhe06rrXyxA.mp3,98.68569946289062,1.1807376146316528,voice,Folk_ World_ & Country---Bluegrass,6.484707,6.0054646
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6p/6p3ozmATR7GIPUHgazqGef.mp3,110.28726196289062,0.8449267148971558,instrumental,Electronic---Ambient,3.8804722,2.9491713
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2K/2KQ66cb4qiL5XQ6M6r2yjW.mp3,123.5925750732422,1.4701743125915527,voice,Electronic---Freestyle,6.06654,6.327467
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3J/3Ju42J1sFmVpxkGGSFpcWb.mp3,129.79928588867188,1.4205052852630615,voice,Electronic---Electro,4.9747047,6.400599
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0r/0rV6RbKQQBA1shXYVNLopN.mp3,93.08560943603516,1.953291416168213,voice,Latin---Forró,6.773581,6.7736807
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/25/25cXKthBf09yhpLT6bZ3bJ.mp3,139.6652374267578,1.3817118406295776,voice,Hip Hop---Grime,4.793588,6.1365013
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1t/1tKn8gj66mcRa5r1HgYhD6.mp3,145.93589782714844,1.6070767641067505,voice,Rock---Gothic Metal,4.2195134,6.949732
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2Q/2QwvshsLOhycjfUdXXpWu7.mp3,172.2656707763672,1.22733736038208,voice,Rock---Alternative Rock,5.250416,5.9129252
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7d/7dYsElnFu4B33f6LW6EXNz.mp3,96.63582611083984,0.9384639263153076,instrumental,Jazz---Contemporary Jazz,4.5364366,4.5421586
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/65/65FD6v1iTUJK8WGdpceVDT.mp3,178.2058868408203,1.517921805381775,instrumental,Rock---Punk,5.371931,6.7224107
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1I/1I6H9DDpmtwI5RF8qYgW17.mp3,95.6498031616211,1.2217766046524048,voice,Rock---Nu Metal,5.589665,6.714743
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1I/1IocUhuppdXpgvj5fgOZKs.mp3,79.6565933227539,1.1038247346878052,voice,Rock---Pop Rock,4.983776,5.677405
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1I/1IetAVovGhHNQOOiUWEYET.mp3,151.48507690429688,1.3840888738632202,voice,Rock---Heavy Metal,4.388498,6.8839707
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7f/7ftXttR1VwkQTrc7kZWGkF.mp3,90.30142974853516,1.3798391819000244,voice,Rock---Alternative Rock,5.709746,6.355741
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1W/1WnEyhN7Gdu23DQvUZkQy8.mp3,122.63866424560548,1.389304280281067,voice,Rock---Heavy Metal,3.5938168,5.673321
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7l/7l1pUE8iGpE89JxNXeX5nk.mp3,104.4407730102539,1.2916336059570312,instrumental,Classical---Neo-Romantic,4.4409976,3.274647
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7c/7cCZ1kRXFJLK1wBDJ3Pp2N.mp3,129.47454833984375,2.1085875034332275,voice,Rock---Indie Rock,5.7525163,6.805902
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3D/3D3mz2uMaOmxjlLp9yjW1h.mp3,77.58985137939453,1.4237183332443235,voice,Hip Hop---Conscious,5.515598,5.458471
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1y/1yJsRmQoVSR72fM88SygCh.mp3,124.1677017211914,2.59981656074524,voice,Electronic---Techno,5.6525974,6.153181
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2d/2dQxN1DlzgZAzUeogpjFMH.mp3,136.79685974121094,1.644262671470642,voice,Rock---Punk,5.6193614,6.241749
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2d/2dcuoFKKUnZrO0vjxavvug.mp3,127.99126434326172,1.2406035661697388,voice,Electronic---House,6.078312,6.88551
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2d/2dmG30Jxnj0G6yzMgmTrrl.mp3,89.94036865234375,2.7973902225494385,instrumental,Latin---Reggaeton,5.505647,5.3939157
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3a/3aDj6DkzBt49sDh0RpdpzE.mp3,163.4340362548828,1.0467201471328735,voice,Rock---Hardcore,4.7703285,6.8849373
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5w/5wShCtqrUyPXEWysz1GZRQ.mp3,136.64247131347656,1.3361622095108032,voice,Reggae---Roots Reggae,5.2167587,5.0586824
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6e/6eJlEcRmeyQfTlDQBDyqkW.mp3,116.58717346191406,1.2719581127166748,voice,Funk / Soul---Soul,5.3535433,5.5864425
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4g/4gGC7ju9CBW0Lr7E7Goajq.mp3,147.5813751220703,1.2214250564575195,voice,Non-Music---Audiobook,5.2742147,4.687002
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4O/4OeAguXN5UjaqVtvoqyf96.mp3,110.18467712402344,1.3180400133132937,voice,Hip Hop---Grime,4.596129,6.0292554
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0d/0dLo1Pp4D9oTe8JbLlDSqM.mp3,128.31690979003906,0.9558604955673218,instrumental,Electronic---Ambient,4.654527,4.0755935
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0d/0d5wYYQeUd2GC7famT0iH6.mp3,151.7449493408203,1.2233470678329468,instrumental,Jazz---Contemporary Jazz,5.3832164,4.7450075
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3G/3GcLYqIj56PXnRpT8cw3xa.mp3,117.5705108642578,0.959752917289734,voice,Hip Hop---Cloud Rap,4.575624,4.835451
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7C/7CymnEV7bWx8eVt1CwdBeN.mp3,94.97472381591795,1.2854644060134888,instrumental,Electronic---Hardcore,4.087535,6.574047
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5y/5ysIp2rJDfWkXVsYAMisa9.mp3,98.06293487548828,1.5378788709640503,voice,Pop---K-pop,5.9827714,6.357436
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/33/33WatlX8AwuVerQSw5JNAO.mp3,122.55354309082033,1.8414608240127563,voice,Hip Hop---Trap,4.4615765,5.617006
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0K/0Kq6v5FXSNFIbFatSd8FYA.mp3,123.0075912475586,1.3414677381515503,voice,Electronic---House,5.5922823,6.089558
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5B/5BXepPZtg1iRYU8CI0ZHN5.mp3,123.00762176513672,1.1972060203552246,voice,Electronic---House,6.125705,6.4418716
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5B/5BumjEZq3wTMahFXuKnWHr.mp3,109.78084564208984,1.560172200202942,voice,Rock---Doom Metal,5.021636,6.987565
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/7e/7eaoqwGlRAqz3MFbCHjTA7.mp3,92.05516052246094,1.5622066259384155,voice,Hip Hop---Turntablism,6.152917,6.5663943
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/07/07hN23dbimq9WhBXvUBSuH.mp3,89.6806640625,1.0706316232681274,voice,Non-Music---Radioplay,4.5803237,4.5840797
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0e/0eGWKb3AFCQGPzEzrHK9HW.mp3,111.36052703857422,1.4352718591690063,voice,Rock---Alternative Rock,5.096727,5.88228
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0e/0ehRgzGf5GxSr4eP427lXB.mp3,129.59266662597656,1.2123485803604126,voice,Rock---Country Rock,5.2428985,6.3010116
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3p/3pMImF3KXUto09OPQ93Xaa.mp3,129.86770629882812,0.9861131310462952,voice,Hip Hop---Cloud Rap,4.300291,5.3978353
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2u/2uVafXvUyC7p9wkgFvSieY.mp3,95.8584442138672,1.1422548294067385,voice,Electronic---Techno,4.5053587,6.1944847
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6V/6VpaOu2RlfOr0Zz8d3zJr4.mp3,98.71422576904295,1.6235965490341189,instrumental,Non-Music---Political,3.347081,4.243603
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1J/1JeDFv0HG3rcI5aqGufh3r.mp3,113.99891662597656,1.2399572134017944,instrumental,Folk_ World_ & Country---Bluegrass,5.76979,5.175997
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1e/1ekH3NlCixx69QzTnTxANp.mp3,123.92894744873048,1.6664681434631348,instrumental,Electronic---Nu-Disco,6.394452,6.1090198
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1e/1eoOi41C84o5MwtvCQ4lrh.mp3,90.0422592163086,1.3573131561279297,voice,Hip Hop---Cloud Rap,5.270807,5.3401837
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2z/2zWxXd3wozVd8cGUcuzS0T.mp3,67.8442153930664,1.054439663887024,voice,Electronic---House,4.62285,4.8888702
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0o/0oRoaFQFHBRIkXGtGOiAPA.mp3,142.9117431640625,1.262047290802002,voice,Electronic---UK Garage,5.8677363,6.451967
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5l/5lp8Q8OquwsDz0fHLkjpha.mp3,79.99136352539062,1.4577436447143557,voice,Hip Hop---Gangsta,4.612312,5.4044437
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1a/1a0fhh6UtNZnbuimwnYbjh.mp3,99.97710418701172,1.0092483758926392,voice,Rock---Pop Rock,4.7844415,3.9949906
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4N/4NK2WRvmdwklhIbF7sjipX.mp3,95.32826232910156,1.1024010181427002,voice,Folk_ World_ & Country---Folk,4.8477135,4.147518
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4N/4N29GJwuoR54lWu2svimOP.mp3,139.65859985351562,1.196463108062744,voice,Pop---Ballad,4.8877954,5.4528337
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5i/5i88xHZOv2N2JOtfWBkT3m.mp3,94.32917022705078,1.224677801132202,voice,Latin---Norteño,5.5064907,5.256495
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/5i/5iGuAP2qP06ldbgoJni8Mc.mp3,117.00509643554688,1.7283601760864258,instrumental,Folk_ World_ & Country---Polka,6.5077224,6.113212
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/60/60U549v4aGcURN9p3jdMdE.mp3,161.49896240234375,1.927806735038757,voice,Pop---Bollywood,5.6060114,6.3276005
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/1l/1lMbWSmXV3TFBfVFSmyT58.mp3,119.03516387939452,1.8474751710891724,instrumental,Electronic---Progressive Breaks,5.4226933,5.5719643
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3t/3tazWLYXC6ccGVIkyWfPvA.mp3,117.343994140625,1.3380848169326782,voice,Folk_ World_ & Country---Folk,6.360428,6.182911
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/3M/3MnFa3MCHcFQ4Qo1KMqyzg.mp3,101.91680145263672,1.1336570978164673,voice,Rock---Heavy Metal,4.6841364,6.669524
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0h/0h2dvHIdSa6Fq8X1EiNOf2.mp3,153.91122436523438,0.9573881030082704,instrumental,Electronic---Experimental,4.189584,4.133322
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6r/6rF52yMHmplXHWAZfRT5ku.mp3,150.05450439453125,1.2020195722579956,instrumental,Rock---Indie Rock,5.4243035,6.2443466
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/6E/6EwQeXhcemHH0tjtLNfi6k.mp3,154.7173614501953,1.4996403455734253,voice,Pop---Ballad,5.4951925,6.5284123
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/0C/0CmF7lhA0bWQdv09BziATe.mp3,128.33981323242188,1.5606619119644165,voice,Electronic---Minimal Techno,6.540033,5.9583244
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/4I/4ISCo0XO5ZrHUDHSlhB4ud.mp3,100.4914321899414,1.290690302848816,voice,Latin---Vallenato,6.1595254,6.072554
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/2A/2A4fqbISWPi8FSEI34DbFI.mp3,115.60338592529295,1.1012322902679443,instrumental,Rock---Neofolk,4.550799,4.329203
https://github.com/raquellucenap/streamlit/blob/main/audio/audio.002/76/76ebG8BdAurANm3FGVw1Kl.mp3,136.1405029296875,1.494328856468201,voice,Folk_ World_ & Country---Laïkó,6.0819726,7.247235
